TEI,AI,IPI,TI,TLI,FTI,threshold,value,statechange,feedback,timestamp,attentionValue,activity,level,marker,result_1,result_2
1.3809092622279413,64.29234477373093,67.52694177988008,89.41087776925659,1.0203731561921285,-106.0235995103299,142.27115865359798,145.75955409318937,true,false,1671727478628,0,digits,af,submit_answer,3,1
2.4739047848520115,84.04490215439829,82.05163937258226,93.92251936736366,0.9720185153638782,-104.21948932796997,143.21165516319044,146.0331446919678,true,false,1671727478875,0,digits,af,submit_answer,3,1
1.9251383413730876,69.21101792610855,73.63383785762392,105.70341784473884,1.0971659026406264,-97.95044227560982,144.43017306995193,148.0857267902365,true,false,1671727479082,0,digits,af,submit_answer,3,1
1.509324140333948,64.23354243365101,65.37459588378809,100.51025766523003,1.0743357189611176,-100.4807348498331,140.3070955355461,127.9378629323286,false,true,1671727479289,0,digits,af,submit_answer,3,1
1.392831444071729,74.25049428733473,43.78836100903371,86.70012507008943,1.048563657590706,-103.53710610695919,137.41925555180586,128.75573560058513,true,true,1671727479487,0,digits,af,submit_answer,3,1
1.3793544711080226,71.76312233688765,67.55141861895864,79.58084486058121,1.013940467450958,-105.80888916841832,136.80788559500016,134.97377572458308,true,true,1671727479706,0,digits,af,submit_answer,3,1
1.7463325768158167,81.97564382657308,72.59906739132869,100.31930067524596,1.1655811278844972,-95.77969642990539,132.1425388814355,118.14649874074158,true,true,1671727479943,0,digits,af,submit_answer,3,1
5.853401700421463,88.79431535505768,68.8695283543244,110.16886504269169,1.28656583385443,-91.24689370266786,134.03098887557346,139.69633885798729,false,false,1671727480150,0,digits,af,submit_answer,3,1
11.219107362934285,92.62608079271799,70.57693322992361,107.76032869010803,1.2021342318189892,-92.74768710598792,141.38768349338977,163.45776734683875,true,false,1671727480382,0,digits,af,submit_answer,3,1
46.59574995253595,93.57213974366223,77.55425173194757,108.78765175959128,1.100198312912206,-91.0828749757411,146.34407307483434,161.2132418191681,true,false,1671727480569,0,digits,af,submit_answer,3,1
3.5378412204567597,76.94008712156476,87.0856957185537,109.2222193976633,1.062896262039027,-92.74515771364456,146.30074088199092,146.1707443034607,false,true,1671727480806,0,digits,af,submit_answer,3,1
1.8375502449097854,76.16995853329703,71.8229971575726,108.48684635887082,1.2003750999432565,-93.55403122651485,144.34174762573747,138.46476785697706,true,true,1671727481019,0,digits,af,submit_answer,3,1
1.5754222668613176,79.2408070977093,65.78686898460913,105.72168486911274,1.2664020036566876,-94.49447248741579,141.2084938870269,131.80873267089513,true,true,1671727481229,0,digits,af,submit_answer,3,1
1.8376902341193466,78.18869603885499,71.5052570043187,109.53373778569991,1.1528040421600347,-93.8058079547373,133.58847699594733,110.72842632270867,true,true,1671727481432,0,digits,af,submit_answer,3,1
