TEI,AI,IPI,TI,TLI,FTItheta,FTIalpha,thresholdPer,threshold,value,statechange,feedback,timestamp,attentionValue,activity,level,marker,result_1,result_2
,100.30173327003348,95.95851156152193,,,16.460070297510654,6.4433329203276415,0.7,,,true,false,1671647705714,0,-,-,-,-,-
,96.7260777255325,82.62132045534592,,,20.33492788506461,10.56058437966707,0.7,,,true,false,1671647705923,0,-,-,-,-,-
,86.05382428242024,84.18470801767918,,,21.525181095826078,12.530858000424097,0.7,,,true,false,1671647706139,0,-,-,-,-,-
,95.35864766858495,84.61776864101193,,,18.825730181944145,11.830663848389626,0.7,,,true,false,1671647706358,0,-,-,-,-,-
,99.89248664761112,85.27679747298444,,,17.20277234949176,9.888873952440328,0.7,,,true,false,1671647706577,0,-,-,-,-,-
,94.80327822204347,80.32168646002908,,,20.70360498010774,12.511543881671884,0.7,,,true,false,1671647706794,0,-,-,-,-,-
,89.82541847176589,91.57800630235444,,,20.74872214101103,10.537420981541743,0.7,,,true,false,1671647707011,0,-,-,-,-,-
,93.37910992566263,75.75152901743186,,,19.515307151704462,10.520650751892084,0.7,,,true,false,1671647707445,0,-,-,-,-,-
,97.217306894386,84.6019612189756,,,21.140538517426783,11.616397142811017,0.7,,,true,false,1671647707659,0,-,-,-,-,-
,95.75204015707288,77.97628345018869,,,18.680478705881114,8.852982238443516,0.7,,,true,false,1671647707866,0,-,-,-,-,-
,95.72352701865853,90.42647163858501,,,18.461356496674888,10.301188692133394,0.7,,,true,false,1671647708296,0,-,-,-,-,-
,97.9120891362204,91.15571661080037,,,17.426396843232062,8.323638434382097,0.7,,,true,false,1671647708515,0,-,-,-,-,-
,94.08678397907501,76.3637592005682,,,16.77550468922722,8.347596513920593,0.7,,,true,false,1671647708730,0,-,-,-,-,-
,93.12573588485202,82.5085520920174,,,17.787741923919825,9.774748372019431,0.7,,,true,false,1671647709149,0,-,-,-,-,-
,95.7508792249169,86.14310047354581,,,20.285981248311003,10.089632797366974,0.7,,,true,false,1671647709367,0,-,-,-,-,-
,98.64013735214137,83.24649844462427,,,21.45531966434666,11.016447832024738,0.7,,,true,false,1671647709584,0,-,-,-,-,-
,99.9611163480369,99.72523172937571,,,18.683090117900306,6.457200673234006,0.7,,,true,false,1671647710018,0,-,-,-,-,-
,92.19628536998255,93.33328478561259,,,16.858316414285618,7.1221647251616105,0.7,,,true,false,1671647710238,0,-,-,-,-,-
,90.62590122789167,95.72096191989006,,,20.17893402567178,5.537641093067414,0.7,,,true,false,1671647710676,0,-,-,-,-,-
,97.88318136447387,95.232637677583,,,19.74720636764662,4.195782958521313,0.7,,,true,false,1671647711111,0,-,-,-,-,-
,104.0890167298939,87.11422300467936,,,12.194217593926581,6.488899483989023,0.7,,,true,false,1671647711326,0,-,-,-,-,-
,98.6747751630698,89.17750754728215,,,15.062383373568899,9.552409270777204,0.7,,,true,false,1671647711543,0,-,-,-,-,-
,89.12957856277517,82.55212652337435,,,18.572327123312533,13.973699052747044,0.7,,,true,false,1671647711759,0,-,-,-,-,-
,86.0504816918644,81.66507565998904,,,17.246753492651393,10.508448103994894,0.7,,,true,false,1671647711979,0,-,-,-,-,-
,86.63767672018507,82.93569533506307,,,22.604781021032828,10.999780125996288,0.7,,,true,false,1671647712397,0,-,-,-,-,-
,89.32739894935895,85.71142305957052,,,18.744470562109598,15.66464386213599,0.7,,,true,false,1671647712616,0,-,-,-,-,-
,86.90006905639015,86.43170649092477,,,13.513157567468895,13.861890974312267,0.7,,,true,false,1671647713046,0,-,-,-,-,-
,84.10643440522021,83.45485995828543,,,17.4883939223388,13.160010594988833,0.7,,,true,false,1671647713468,0,-,-,-,-,-
,92.58600462360411,83.71517391788332,,,18.291538162928077,11.486072093265577,0.7,,,true,false,1671647713683,0,-,-,-,-,-
,90.79182897918214,81.34253276066539,,,18.85593388547072,13.117145227772852,0.7,,,true,false,1671647713900,0,-,-,-,-,-
,93.02677725530742,84.81419692629522,,,19.540827260206285,11.81048148934854,0.7,,,true,false,1671647714114,0,-,-,-,-,-
,92.90866108839961,91.41719815358587,,,19.9580122336341,10.023611753592135,0.7,,,true,false,1671647714333,0,-,-,-,-,-
,97.97511793523894,92.7558708047345,,,11.981485565376332,11.204123817326199,0.7,,,true,false,1671647714971,0,-,-,-,-,-
,98.60414409613102,91.67335986464083,,,14.856459749226985,10.887856129353452,0.7,,,true,false,1671647715189,0,-,-,-,-,-
,91.85988216115635,84.09704050455112,,,22.061882734303154,20.321606657343565,0.7,,,true,false,1671647715397,0,-,-,-,-,-
,90.19533588195173,84.2640157343117,,,18.538809323154524,14.268825869502322,0.7,,,true,false,1671647715830,0,-,-,-,-,-
,90.1188089271519,88.37160876147215,,,19.49535229323456,12.800955344531573,0.7,,,true,false,1671647716049,0,-,-,-,-,-
,88.97042901274502,80.2271956007879,,,19.30845766519608,11.747665996242816,0.7,,,true,false,1671647716265,0,-,-,-,-,-
,89.3744280177337,87.06806619004134,,,18.800907118467833,17.364327015333153,0.7,,,true,false,1671647716480,0,-,-,-,-,-
,89.33898907894678,79.93043096246646,,,20.62579099385495,13.42924012846403,0.7,,,true,false,1671647716914,0,-,-,-,-,-
,89.82549127040208,85.48759102074733,,,18.162743600006493,11.938648640959734,0.7,,,true,false,1671647717351,0,-,-,-,-,-
,90.10425008755914,83.79361727023951,,,16.68198130565721,14.757806945229092,0.7,,,true,false,1671647717567,0,-,-,-,-,-
,87.00187892249767,86.74383367480232,,,15.493190951278947,14.167599148325891,0.7,,,true,false,1671647717785,0,-,-,-,-,-
,95.55900515719772,91.74485521550359,,,12.65968906858808,8.545440360199919,0.7,,,true,false,1671647718204,0,-,-,-,-,-
,96.53778706632045,97.67234073126218,,,19.447064097883768,8.780678518642773,0.7,,,true,false,1671647718409,0,-,-,-,-,-
,92.5781762826227,95.29243661961614,,,16.17258790488348,9.348319670317885,0.7,,,true,false,1671647718849,0,-,-,-,-,-
,91.07802161606165,87.73164008338533,,,16.82825362161799,12.861961110707036,0.7,,,true,false,1671647719065,0,-,-,-,-,-
,93.76737363524302,89.01437801330655,,,17.552385325642426,9.625372957104226,0.7,,,true,false,1671647719280,0,-,-,-,-,-
,91.57415558504661,94.4707558719047,,,16.17588389685376,6.706619626550413,0.7,,,true,false,1671647719699,0,-,-,-,-,-
,99.22420621444034,97.13449380992691,,,18.535215095887025,5.6708365336363755,0.7,,,true,false,1671647719914,0,-,-,-,-,-
,135.3672320735497,124.94680758872505,,,1.1510081661355258,-0.3002746172040389,0.7,,,true,false,1671647720131,0,-,-,-,-,-
,148.10646745058972,132.17593643206575,,,0.01691458035197968,-0.19707412550539516,0.7,,,true,false,1671647720349,0,-,-,-,-,-
,128.83885838160205,118.03722941830594,,,0.5277794020188651,-1.092785165922514,0.7,,,true,false,1671647720567,0,-,-,-,-,-
,144.26116235889327,130.2759769162763,,,-0.5941272874932935,0.3840055085883165,0.7,,,true,false,1671647720987,0,-,-,-,-,-
,156.68144119882083,146.84870392438427,,,0.012436646393382489,0.21838789704365524,0.7,,,true,false,1671647721636,0,-,-,-,-,-
,140.51477429669868,132.3861333428663,,,0.3909825053360123,0.573020324216543,0.7,,,true,false,1671647721851,0,-,-,-,-,-
,125.85600022495875,122.89650821767273,,,0.9909394375568468,0.717214534901764,0.7,,,true,false,1671647722066,0,-,-,-,-,-
,115.52983677646532,111.94874974079951,,,7.493778744136975,1.96388482672441,0.7,,,true,false,1671647722284,0,-,-,-,-,-
,112.43325349942992,111.74076834618606,,,5.7161679162831405,1.8532733546685023,0.7,,,true,false,1671647722487,0,-,-,-,-,-
,101.15574135476646,99.59460505820972,,,8.882726885435751,5.034896405500284,0.7,,,true,false,1671647722706,0,-,-,-,-,-
,108.07095103156473,104.52509030128283,,,4.72669433745363,3.5184488382741037,0.7,,,true,false,1671647723142,0,-,-,-,-,-
,107.09889090882966,105.79796910810265,,,4.200459000003875,2.6301668596909593,0.7,,,true,false,1671647723358,0,-,-,-,-,-
,100.61462174109425,99.00716852055454,,,3.7463091869591025,8.656982348272429,0.7,,,true,false,1671647723799,0,-,-,-,-,-
,96.01571580655525,94.59664138272528,,,7.541269793040101,3.6552171824340007,0.7,,,true,false,1671647724231,0,-,-,-,-,-
,99.50177652105666,97.82560902736094,,,12.420873525812617,1.7537545462787634,0.7,,,true,false,1671647724450,0,-,-,-,-,-
,99.88645786896254,99.38879877690357,,,1.9047211244124753,1.6379841613061075,0.7,,,true,false,1671647724664,0,-,-,-,-,-
,98.45628205618783,102.91808865592407,,,-0.17813927901576676,0.6845168926548837,0.7,,,true,false,1671647725098,0,-,-,-,-,-
,98.1829168630213,102.57610440414106,,,4.142229145751543,4.657917018535343,0.7,,,true,false,1671647725316,0,-,-,-,-,-
,119.80009358385169,114.14177505181092,,,4.0941587371236,4.852246588297909,0.7,,,true,false,1671647725755,0,-,-,-,-,-
,133.49961156499054,119.108965264585,,,8.676689099653224,3.659008114974597,0.7,,,true,false,1671647725966,0,-,-,-,-,-
,122.358141264073,110.69469734231245,,,10.394718986342234,2.7852536419489553,0.7,,,true,false,1671647726184,0,-,-,-,-,-
,107.0200022304911,105.69968706105337,,,9.045992717114679,2.738352498968048,0.7,,,true,false,1671647726402,0,-,-,-,-,-
,99.6946857044287,95.2790312621268,,,9.018425093663076,5.779973218967861,0.7,,,true,false,1671647726834,0,-,-,-,-,-
,96.52041227582785,89.09608821759548,,,14.293851327372195,8.290275361632503,0.7,,,true,false,1671647727051,0,-,-,-,-,-
,99.15364418527375,103.56795123200294,,,12.084874978082524,3.280295797841994,0.7,,,true,false,1671647727269,0,-,-,-,-,-
,121.23155904169624,122.49542268921196,,,-1.9295242464593088,0.5876947920715025,0.7,,,true,false,1671647727703,0,-,-,-,-,-
,123.86320810587043,125.25299420596792,,,3.0204655787284054,0.5202758064616049,0.7,,,true,false,1671647727921,0,-,-,-,-,-
,118.4484161339737,112.06423910234284,,,1.802918316915438,1.8975952452219005,0.7,,,true,false,1671647728145,0,-,-,-,-,-
,121.7091698280528,120.0195640886477,,,2.3963296127416385,1.1410379365972787,0.7,,,true,false,1671647728569,0,-,-,-,-,-
,121.45487428138208,110.91196267785904,,,3.0089079311018025,2.747088904296504,0.7,,,true,false,1671647728772,0,-,-,-,-,-
,127.69725827573104,119.0896653003284,,,2.2678108556861645,1.4543479501825303,0.7,,,true,false,1671647729206,0,-,-,-,-,-
,134.95513318489122,124.14189261166912,,,-0.2458695084713156,0.43317167504773124,0.7,,,true,false,1671647729636,0,-,-,-,-,-
,131.1689024926775,124.95003516094725,,,3.360253702899854,1.242761570670666,0.7,,,true,false,1671647729853,0,-,-,-,-,-
,151.8214836734205,137.47004899976307,,,-0.025970317985439806,0.22243523620788608,0.7,,,true,false,1671647730072,0,-,-,-,-,-
,155.34743335900706,147.3261904301109,,,-0.3511333065953437,0.18900736131151064,0.7,,,true,false,1671647730288,0,-,-,-,-,-
,141.32959045761137,129.03328603606738,,,1.3947583345032086,0.520603630407166,0.7,,,true,false,1671647730505,0,-,-,-,-,-
,121.84030880335729,119.50764286582599,,,-1.2663641191716408,1.508104580767629,0.7,,,true,false,1671647730923,0,-,-,-,-,-
,97.92956756095725,98.1126859294772,,,6.836606229035517,8.762840328078155,0.7,,,true,false,1671647731141,0,-,-,-,-,-
,114.74922022058381,112.66987914013666,,,6.581815666343488,2.3067252721365747,0.7,,,true,false,1671647731358,0,-,-,-,-,-
,120.34949017345315,114.90991499303072,,,-0.10744592246457785,2.2716500548729854,0.7,,,true,false,1671647731993,0,-,-,-,-,-
,118.72940772529935,119.4374223308671,,,-0.750126438509497,1.2274210030228474,0.7,,,true,false,1671647732196,0,-,-,-,-,-
,105.7519502349635,105.09723911213001,,,8.530407806547004,5.975736807641788,0.7,,,true,false,1671647732411,0,-,-,-,-,-
,98.44112740594778,90.85633062750708,,,16.480554885328914,7.801876511416282,0.7,,,true,false,1671647732830,0,-,-,-,-,-
,94.79881858356418,92.8686533095018,,,16.283150193612954,9.401183152381677,0.7,,,true,false,1671647733053,0,-,-,-,-,-
,90.94194355939476,90.23308347274701,,,18.446116908511655,11.447059121368014,0.7,,,true,false,1671647733484,0,-,-,-,-,-
,87.9268343524886,88.37060053855095,,,22.555756308757978,10.987094539697317,0.7,,,true,false,1671647733703,0,-,-,-,-,-
,91.866395571657,86.31454317377829,,,20.522434138739072,11.17215598851157,0.7,,,true,false,1671647733908,0,-,-,-,-,-
,91.35175533625716,87.71553727516276,,,18.704287142076396,11.562674046972312,0.7,,,true,false,1671647734327,0,-,-,-,-,-
,93.33367073857261,85.1880050841012,,,18.347367751964534,9.413833160234873,0.7,,,true,false,1671647734545,0,-,-,-,-,-
,91.63998371378159,86.7976458424311,,,20.88950914103605,10.717555366967282,0.7,,,true,false,1671647734765,0,-,-,-,-,-
,87.76409230363937,87.97749541729138,,,20.178906215375555,9.914129351279733,0.7,,,true,false,1671647735404,0,-,-,-,-,-
,101.79586260915228,98.72826320864826,,,12.352180425269168,11.203683523451424,0.7,,,true,false,1671647735621,0,-,-,-,-,-
,100.59591106690061,96.27759885195248,,,15.068775148006779,10.39212898918236,0.7,,,true,false,1671647735842,0,-,-,-,-,-
,95.9546577049918,88.38954823240545,,,23.839707076978968,9.056562789806634,0.7,,,true,false,1671647736056,0,-,-,-,-,-
,91.83683435596281,76.98996282023919,,,20.386125462637203,9.589629592345112,0.7,,,true,false,1671647736273,0,-,-,-,-,-
,96.32345577140846,96.33056565841531,,,17.063870797902553,9.000678495706929,0.7,,,true,false,1671647736488,0,-,-,-,-,-
,98.52339099778112,92.4584228650696,,,15.911750064593235,6.502570131213396,0.7,,,true,false,1671647737112,0,-,-,-,-,-
,92.85025567332895,93.25589714496515,,,12.004590369183134,6.754390851047106,0.7,,,true,false,1671647737327,0,-,-,-,-,-
,91.41284689748515,101.71408056693153,,,21.103088267106806,5.126301156610538,0.7,,,true,false,1671647737531,0,-,-,-,-,-
,105.30736100505543,106.86842607250071,,,19.715433253024003,3.8051152733662548,0.7,,,true,false,1671647737955,0,-,-,-,-,-
,102.39471477072723,105.02991958800274,,,15.371168433412961,6.443806896661357,0.7,,,true,false,1671647738170,0,-,-,-,-,-
,97.26407346127813,100.0186241453157,,,18.52338962391584,5.116916231043909,0.7,,,true,false,1671647738389,0,-,-,-,-,-
,98.34768762434841,88.6085985250139,,,15.271104466417185,6.866248277622738,0.7,,,true,false,1671647739041,0,-,-,-,-,-
,95.58318272084318,89.95224739338391,,,19.579398351185723,7.740572361354637,0.7,,,true,false,1671647739257,0,-,-,-,-,-
,98.19760567108142,91.03999046641151,,,23.13114309253038,8.647369091197199,0.7,,,true,false,1671647739475,0,-,-,-,-,-
,99.19916457807071,92.6891407618222,,,19.84991603449931,7.643583052684782,0.7,,,true,false,1671647739691,0,-,-,-,-,-
,97.96050854001287,88.1643480088957,,,22.587986025084078,10.620649660905734,0.7,,,true,false,1671647739906,0,-,-,-,-,-
,104.57866308431171,92.364359918144,,,18.34057520102067,6.049208035771869,0.7,,,true,false,1671647740341,0,-,-,-,-,-
,104.35286559341412,92.1811400515274,,,18.28435172061262,7.166211934692761,0.7,,,true,false,1671647740559,0,-,-,-,-,-
,102.46960602588214,98.60998331989876,,,20.985416990130872,5.33804312301114,0.7,,,true,false,1671647740778,0,-,-,-,-,-
,105.61617899693069,96.21221182120769,,,20.159498528678263,4.371113112543554,0.7,,,true,false,1671647741402,0,-,-,-,-,-
,103.20041919243563,92.26284152740314,,,19.880296047252557,6.476241445750723,0.7,,,true,false,1671647741621,0,-,-,-,-,-
,99.20671639903624,90.70270354806915,,,17.813269055273295,9.701217723622243,0.7,,,true,false,1671647741838,0,-,-,-,-,-
,102.28570292760189,96.09535787431456,,,18.146385506990256,9.163246428634992,0.7,,,true,false,1671647742052,0,-,-,-,-,-
,97.64603478943354,93.83137816749012,,,20.56012636668779,8.579066226450024,0.7,,,true,false,1671647742272,0,-,-,-,-,-
,87.21933496993417,93.25358615716561,,,23.537049101486915,8.551611714740147,0.7,,,true,false,1671647742904,0,-,-,-,-,-
,91.36108121701774,86.11703914567718,,,20.84385427013666,10.097572534824053,0.7,,,true,false,1671647743119,0,-,-,-,-,-
,91.1680272928744,89.54973320835501,,,22.058595255188344,11.312321169020493,0.7,,,true,false,1671647743336,0,-,-,-,-,-
,90.57818443446637,84.83620319296318,,,25.69885349322722,18.310119530554452,0.7,,,true,false,1671647743773,0,-,-,-,-,-
,87.32972282618371,81.78298366352556,,,22.333830442227246,16.466582937227145,0.7,,,true,false,1671647743979,0,-,-,-,-,-
,94.3098775542259,83.46091550305829,,,19.042068030310354,14.173392099191723,0.7,,,true,false,1671647744194,0,-,-,-,-,-
,98.7883732434909,82.9528677975921,,,17.54060105729681,12.203518233730748,0.7,,,true,false,1671647744413,0,-,-,-,-,-
,104.22190667102532,93.4856712991793,,,10.315579288272467,6.562696259244781,0.7,,,true,false,1671647744631,0,-,-,-,-,-
,101.58024434374695,87.38396262373747,,,13.284916544273543,6.980828618538595,0.7,,,true,false,1671647745269,0,-,-,-,-,-
,92.59765277172318,84.8185660150966,,,21.192475565699723,10.047233450808406,0.7,,,true,false,1671647745486,0,-,-,-,-,-
,92.07600841316882,85.6940760105183,,,17.746662613666786,14.95183630971703,0.7,,,true,false,1671647745706,0,-,-,-,-,-
,92.54026514680777,87.34970641489838,,,20.549148612384315,16.538416270755626,0.7,,,true,false,1671647746141,0,-,-,-,-,-
,94.03754368631452,84.47678611910044,,,24.720097026833827,15.381913853145,0.7,,,true,false,1671647746357,0,-,-,-,-,-
,95.60261603710575,91.45598494047624,,,20.605195091289374,15.842061457336364,0.7,,,true,false,1671647746575,0,-,-,-,-,-
,97.67104276299277,91.25702352401356,,,14.20960045692263,8.351144672735245,0.7,,,true,false,1671647746793,0,-,-,-,-,-
,104.29325073893638,97.38366598131826,,,13.444618697828282,5.33313809254274,0.7,,,true,false,1671647747226,0,-,-,-,-,-
,101.66638099034344,93.04647427947516,,,15.365249045627088,6.741422964747322,0.7,,,true,false,1671647747660,0,-,-,-,-,-
,92.22745432611659,84.52964287296777,,,21.41017712819054,10.28072265123032,0.7,,,true,false,1671647747866,0,-,-,-,-,-
,89.84679612635496,89.60201431538137,,,20.59836660056895,11.961462650221755,0.7,,,true,false,1671647748080,0,-,-,-,-,-
,92.50318680632084,87.44893040481371,,,21.989370543301845,12.816828400180079,0.7,,,true,false,1671647748295,0,-,-,-,-,-
,99.17676209552167,84.23896789045034,,,23.467070742936336,12.501011263698501,0.7,,,true,false,1671647748715,0,-,-,-,-,-
,98.7055207323929,80.4323464752807,,,20.464832018227455,12.744788038940847,0.7,,,true,false,1671647748921,0,-,-,-,-,-
,97.0913514842668,83.60554853325503,,,17.816573762618802,11.999532808175196,0.7,,,true,false,1671647749341,0,-,-,-,-,-
,91.69548486843317,84.3398245586318,,,19.03411956109067,15.185538250639823,0.7,,,true,false,1671647749774,0,-,-,-,-,-
,90.37124110133988,85.60768726027709,,,22.711241400152673,9.067874182983253,0.7,,,true,false,1671647749993,0,-,-,-,-,-
,97.23793681193533,93.66997377823687,,,19.176350239655214,7.821976126616377,0.7,,,true,false,1671647750209,0,-,-,-,-,-
,86.47570584312294,92.84144062167876,,,19.856141526982427,11.847840856128897,0.7,,,true,false,1671647750426,0,-,-,-,-,-
,92.5701501318303,83.30689294072224,,,21.72936141465094,11.447555228308232,0.7,,,true,false,1671647750646,0,-,-,-,-,-
,96.31409876938605,91.60266300929499,,,17.133394494205227,12.0268266173859,0.7,,,true,false,1671647751076,0,-,-,-,-,-
,90.71508392726741,85.27954429619909,,,19.468556067200716,13.546005058812504,0.7,,,true,false,1671647751293,0,-,-,-,-,-
,84.3612523565275,87.4888481939128,,,15.329687424313477,11.557435866275178,0.7,,,true,false,1671647751715,0,-,-,-,-,-
,94.4129696312473,84.60583541108477,,,14.665213353221496,12.113526247678962,0.7,,,true,false,1671647752135,0,-,-,-,-,-
,94.71876929766104,89.65422713917187,,,16.03525408246655,10.893160866226097,0.7,,,true,false,1671647752351,0,-,-,-,-,-
,97.98593010066051,95.81483353391076,,,17.310937369131707,7.621880947706302,0.7,,,true,false,1671647752569,0,-,-,-,-,-
,110.3440573875298,96.67569346308467,,,4.355549907377068,7.1538934171639,0.7,,,true,false,1671647752786,0,-,-,-,-,-
,104.94749558290322,90.27333912368684,,,7.083960671358533,9.12168640920676,0.7,,,true,false,1671647753008,0,-,-,-,-,-
,90.2580988579528,85.3904786920822,,,17.682537455020473,10.022046091930967,0.7,,,true,false,1671647753650,0,-,-,-,-,-
,86.99909043996266,91.59117067535396,,,22.367180977579103,11.445665568469039,0.7,,,true,false,1671647753867,0,-,-,-,-,-
,88.97203726383678,86.79855097101792,,,25.690064934247303,13.374175747777066,0.7,,,true,false,1671647754073,0,-,-,-,-,-
,89.82241622820219,79.81545022348081,,,23.953735767064963,15.378335526005188,0.7,,,true,false,1671647754506,0,-,-,-,-,-
,88.91245071260096,85.27536782035666,,,24.06370534645231,13.65936919971206,0.7,,,true,false,1671647754727,0,-,-,-,-,-
,86.64656035960411,84.64440904184073,,,24.582798191831195,13.851963564233763,0.7,,,true,false,1671647754944,0,-,-,-,-,-
,87.33993570047922,86.10976313422812,,,26.63273037326357,13.086009040558892,0.7,,,true,false,1671647755158,0,-,-,-,-,-
,96.82477589211621,84.38054791289163,,,28.613910516204513,9.857893019339258,0.7,,,true,false,1671647755595,0,-,-,-,-,-
,100.19165748987874,92.92904639393365,,,24.797402060949153,7.201001233194475,0.7,,,true,false,1671647756016,0,-,-,-,-,-
,94.3395731976535,86.65988535480841,,,21.632162973450306,9.758675064231731,0.7,,,true,false,1671647756232,0,-,-,-,-,-
,91.45834735994335,91.69028524806195,,,22.044536936106923,10.341067636363974,0.7,,,true,false,1671647756447,0,-,-,-,-,-
,87.76525323528084,89.46670576713929,,,24.74731255456807,9.098847840022145,0.7,,,true,false,1671647756878,0,-,-,-,-,-
,87.45322398221427,84.10385882460623,,,22.680694896181947,9.759945836244924,0.7,,,true,false,1671647757095,0,-,-,-,-,-
,91.16207123666088,81.19407217179247,,,23.16495914365224,14.421006046177745,0.7,,,true,false,1671647757529,0,-,-,-,-,-
,98.2817404220073,92.46160595809096,,,18.204216666017487,8.934527295243022,0.7,,,true,false,1671647757733,0,-,-,-,-,-
,95.92527148477879,90.02011324917498,,,17.452449878907785,12.457886523740335,0.7,,,true,false,1671647757949,0,-,-,-,-,-
,96.23723530476708,95.15136798197685,,,16.338075769174054,10.29376136471533,0.7,,,true,false,1671647758370,0,-,-,-,-,-
,97.39788145695562,89.27095983996934,,,16.79399073128257,10.036136884051011,0.7,,,true,false,1671647758577,0,-,-,-,-,-
,88.14251328056483,86.38309588568147,,,22.929159499163617,12.945375370119045,0.7,,,true,false,1671647758998,0,-,-,-,-,-
,87.62911582900678,80.80417817184224,,,23.52366591235674,11.688752519851597,0.7,,,true,false,1671647759214,0,-,-,-,-,-
